1.424000000000000000e+03,1.649000000000000000e+03
1.369000000000000000e+03,1.558000000000000000e+03
1.379000000000000000e+03,1.592000000000000000e+03
1.364000000000000000e+03,1.599000000000000000e+03
1.371000000000000000e+03,1.577000000000000000e+03
1.372000000000000000e+03,1.562000000000000000e+03
1.358000000000000000e+03,1.564000000000000000e+03
1.408000000000000000e+03,1.622000000000000000e+03
1.425000000000000000e+03,1.650000000000000000e+03
1.403000000000000000e+03,1.620000000000000000e+03
1.480000000000000000e+03,1.695000000000000000e+03
1.389000000000000000e+03,1.605000000000000000e+03
1.385000000000000000e+03,1.572000000000000000e+03
1.386000000000000000e+03,1.611000000000000000e+03
1.375000000000000000e+03,1.614000000000000000e+03
1.329000000000000000e+03,1.532000000000000000e+03
1.393000000000000000e+03,1.612000000000000000e+03
1.391000000000000000e+03,1.610000000000000000e+03
1.391000000000000000e+03,1.612000000000000000e+03
1.430000000000000000e+03,1.647000000000000000e+03
1.397000000000000000e+03,1.623000000000000000e+03
1.416000000000000000e+03,1.631000000000000000e+03
1.339000000000000000e+03,1.558000000000000000e+03
1.359000000000000000e+03,1.584000000000000000e+03
1.356000000000000000e+03,1.577000000000000000e+03
1.376000000000000000e+03,1.609000000000000000e+03
1.401000000000000000e+03,1.608000000000000000e+03
1.350000000000000000e+03,1.559000000000000000e+03
1.422000000000000000e+03,1.627000000000000000e+03
1.370000000000000000e+03,1.603000000000000000e+03
1.369000000000000000e+03,1.602000000000000000e+03
1.418000000000000000e+03,1.666000000000000000e+03
1.388000000000000000e+03,1.605000000000000000e+03
1.458000000000000000e+03,1.678000000000000000e+03
1.406000000000000000e+03,1.647000000000000000e+03
1.418000000000000000e+03,1.639000000000000000e+03
1.426000000000000000e+03,1.639000000000000000e+03
1.378000000000000000e+03,1.577000000000000000e+03
1.390000000000000000e+03,1.584000000000000000e+03
1.387000000000000000e+03,1.610000000000000000e+03
1.439000000000000000e+03,1.648000000000000000e+03
1.419000000000000000e+03,1.616000000000000000e+03
1.432000000000000000e+03,1.613000000000000000e+03
1.391000000000000000e+03,1.580000000000000000e+03
1.307000000000000000e+03,1.555000000000000000e+03
1.437000000000000000e+03,1.656000000000000000e+03
1.393000000000000000e+03,1.615000000000000000e+03
1.356000000000000000e+03,1.561000000000000000e+03
1.398000000000000000e+03,1.615000000000000000e+03
1.329000000000000000e+03,1.551000000000000000e+03
1.410000000000000000e+03,1.628000000000000000e+03
1.343000000000000000e+03,1.548000000000000000e+03
1.419000000000000000e+03,1.603000000000000000e+03
1.364000000000000000e+03,1.604000000000000000e+03
1.384000000000000000e+03,1.586000000000000000e+03
1.394000000000000000e+03,1.616000000000000000e+03
1.367000000000000000e+03,1.555000000000000000e+03
1.399000000000000000e+03,1.601000000000000000e+03
1.330000000000000000e+03,1.556000000000000000e+03
1.404000000000000000e+03,1.603000000000000000e+03
1.369000000000000000e+03,1.611000000000000000e+03
1.371000000000000000e+03,1.600000000000000000e+03
1.403000000000000000e+03,1.626000000000000000e+03
1.340000000000000000e+03,1.567000000000000000e+03
1.352000000000000000e+03,1.570000000000000000e+03
1.433000000000000000e+03,1.667000000000000000e+03
1.404000000000000000e+03,1.607000000000000000e+03
1.344000000000000000e+03,1.537000000000000000e+03
1.428000000000000000e+03,1.624000000000000000e+03
1.340000000000000000e+03,1.546000000000000000e+03
1.327000000000000000e+03,1.551000000000000000e+03
1.367000000000000000e+03,1.598000000000000000e+03
1.427000000000000000e+03,1.648000000000000000e+03
1.366000000000000000e+03,1.600000000000000000e+03
1.438000000000000000e+03,1.659000000000000000e+03
1.389000000000000000e+03,1.595000000000000000e+03
1.343000000000000000e+03,1.556000000000000000e+03
1.358000000000000000e+03,1.577000000000000000e+03
1.386000000000000000e+03,1.606000000000000000e+03
1.451000000000000000e+03,1.665000000000000000e+03
1.353000000000000000e+03,1.573000000000000000e+03
1.421000000000000000e+03,1.646000000000000000e+03
1.378000000000000000e+03,1.625000000000000000e+03
1.296000000000000000e+03,1.529000000000000000e+03
1.387000000000000000e+03,1.584000000000000000e+03
1.344000000000000000e+03,1.552000000000000000e+03
1.452000000000000000e+03,1.673000000000000000e+03
1.408000000000000000e+03,1.615000000000000000e+03
1.395000000000000000e+03,1.612000000000000000e+03
1.335000000000000000e+03,1.586000000000000000e+03
1.421000000000000000e+03,1.657000000000000000e+03
1.417000000000000000e+03,1.679000000000000000e+03
1.375000000000000000e+03,1.590000000000000000e+03
1.410000000000000000e+03,1.628000000000000000e+03
1.370000000000000000e+03,1.580000000000000000e+03
1.393000000000000000e+03,1.619000000000000000e+03
1.423000000000000000e+03,1.625000000000000000e+03
1.380000000000000000e+03,1.574000000000000000e+03
1.390000000000000000e+03,1.585000000000000000e+03
1.375000000000000000e+03,1.587000000000000000e+03
1.401000000000000000e+03,1.618000000000000000e+03
1.334000000000000000e+03,1.573000000000000000e+03
1.381000000000000000e+03,1.584000000000000000e+03
1.376000000000000000e+03,1.598000000000000000e+03
1.434000000000000000e+03,1.664000000000000000e+03
1.416000000000000000e+03,1.637000000000000000e+03
1.396000000000000000e+03,1.617000000000000000e+03
1.351000000000000000e+03,1.585000000000000000e+03
1.436000000000000000e+03,1.651000000000000000e+03
1.358000000000000000e+03,1.554000000000000000e+03
1.334000000000000000e+03,1.530000000000000000e+03
1.393000000000000000e+03,1.626000000000000000e+03
1.387000000000000000e+03,1.594000000000000000e+03
1.356000000000000000e+03,1.570000000000000000e+03
1.385000000000000000e+03,1.600000000000000000e+03
1.341000000000000000e+03,1.549000000000000000e+03
1.358000000000000000e+03,1.593000000000000000e+03
1.364000000000000000e+03,1.584000000000000000e+03
1.394000000000000000e+03,1.610000000000000000e+03
1.365000000000000000e+03,1.584000000000000000e+03
1.366000000000000000e+03,1.582000000000000000e+03
1.400000000000000000e+03,1.627000000000000000e+03
1.346000000000000000e+03,1.571000000000000000e+03
1.370000000000000000e+03,1.588000000000000000e+03
1.348000000000000000e+03,1.565000000000000000e+03
1.404000000000000000e+03,1.623000000000000000e+03
1.332000000000000000e+03,1.551000000000000000e+03
1.370000000000000000e+03,1.627000000000000000e+03
1.334000000000000000e+03,1.547000000000000000e+03
1.417000000000000000e+03,1.663000000000000000e+03
1.463000000000000000e+03,1.714000000000000000e+03
1.364000000000000000e+03,1.576000000000000000e+03
1.430000000000000000e+03,1.628000000000000000e+03
1.330000000000000000e+03,1.542000000000000000e+03
1.418000000000000000e+03,1.621000000000000000e+03
1.420000000000000000e+03,1.635000000000000000e+03
1.396000000000000000e+03,1.608000000000000000e+03
1.412000000000000000e+03,1.624000000000000000e+03
1.361000000000000000e+03,1.572000000000000000e+03
1.431000000000000000e+03,1.655000000000000000e+03
1.406000000000000000e+03,1.616000000000000000e+03
1.411000000000000000e+03,1.643000000000000000e+03
1.340000000000000000e+03,1.555000000000000000e+03
1.325000000000000000e+03,1.539000000000000000e+03
1.395000000000000000e+03,1.629000000000000000e+03
1.317000000000000000e+03,1.534000000000000000e+03
1.409000000000000000e+03,1.636000000000000000e+03
1.353000000000000000e+03,1.555000000000000000e+03
1.364000000000000000e+03,1.578000000000000000e+03
1.343000000000000000e+03,1.587000000000000000e+03
1.414000000000000000e+03,1.624000000000000000e+03
1.400000000000000000e+03,1.621000000000000000e+03
1.327000000000000000e+03,1.565000000000000000e+03
1.425000000000000000e+03,1.652000000000000000e+03
1.353000000000000000e+03,1.580000000000000000e+03
1.306000000000000000e+03,1.586000000000000000e+03
1.279000000000000000e+03,1.544000000000000000e+03
1.330000000000000000e+03,1.603000000000000000e+03
1.348000000000000000e+03,1.631000000000000000e+03
1.394000000000000000e+03,1.656000000000000000e+03
1.322000000000000000e+03,1.563000000000000000e+03
1.295000000000000000e+03,1.570000000000000000e+03
1.310000000000000000e+03,1.574000000000000000e+03
1.285000000000000000e+03,1.563000000000000000e+03
1.338000000000000000e+03,1.590000000000000000e+03
1.344000000000000000e+03,1.604000000000000000e+03
1.358000000000000000e+03,1.638000000000000000e+03
1.340000000000000000e+03,1.597000000000000000e+03
1.302000000000000000e+03,1.609000000000000000e+03
1.370000000000000000e+03,1.657000000000000000e+03
1.306000000000000000e+03,1.587000000000000000e+03
1.265000000000000000e+03,1.542000000000000000e+03
1.308000000000000000e+03,1.606000000000000000e+03
1.324000000000000000e+03,1.601000000000000000e+03
1.259000000000000000e+03,1.533000000000000000e+03
1.339000000000000000e+03,1.557000000000000000e+03
1.289000000000000000e+03,1.569000000000000000e+03
1.291000000000000000e+03,1.529000000000000000e+03
1.329000000000000000e+03,1.630000000000000000e+03
1.326000000000000000e+03,1.613000000000000000e+03
1.324000000000000000e+03,1.600000000000000000e+03
1.307000000000000000e+03,1.558000000000000000e+03
1.327000000000000000e+03,1.575000000000000000e+03
1.348000000000000000e+03,1.630000000000000000e+03
1.294000000000000000e+03,1.567000000000000000e+03
1.264000000000000000e+03,1.523000000000000000e+03
1.372000000000000000e+03,1.635000000000000000e+03
1.308000000000000000e+03,1.587000000000000000e+03
1.345000000000000000e+03,1.614000000000000000e+03
1.300000000000000000e+03,1.585000000000000000e+03
1.282000000000000000e+03,1.591000000000000000e+03
1.287000000000000000e+03,1.549000000000000000e+03
1.298000000000000000e+03,1.586000000000000000e+03
1.367000000000000000e+03,1.638000000000000000e+03
1.288000000000000000e+03,1.569000000000000000e+03
1.326000000000000000e+03,1.605000000000000000e+03
1.381000000000000000e+03,1.647000000000000000e+03
1.331000000000000000e+03,1.593000000000000000e+03
1.279000000000000000e+03,1.574000000000000000e+03
1.260000000000000000e+03,1.535000000000000000e+03
1.302000000000000000e+03,1.582000000000000000e+03
1.386000000000000000e+03,1.660000000000000000e+03
1.368000000000000000e+03,1.647000000000000000e+03
1.308000000000000000e+03,1.574000000000000000e+03
1.292000000000000000e+03,1.546000000000000000e+03
1.350000000000000000e+03,1.625000000000000000e+03
1.276000000000000000e+03,1.558000000000000000e+03
1.328000000000000000e+03,1.612000000000000000e+03
1.329000000000000000e+03,1.601000000000000000e+03
1.230000000000000000e+03,1.510000000000000000e+03
1.343000000000000000e+03,1.601000000000000000e+03
1.380000000000000000e+03,1.638000000000000000e+03
1.362000000000000000e+03,1.643000000000000000e+03
1.434000000000000000e+03,1.738000000000000000e+03
1.317000000000000000e+03,1.595000000000000000e+03
1.363000000000000000e+03,1.655000000000000000e+03
1.325000000000000000e+03,1.600000000000000000e+03
1.331000000000000000e+03,1.622000000000000000e+03
1.249000000000000000e+03,1.503000000000000000e+03
1.310000000000000000e+03,1.564000000000000000e+03
1.298000000000000000e+03,1.566000000000000000e+03
1.284000000000000000e+03,1.570000000000000000e+03
1.313000000000000000e+03,1.570000000000000000e+03
1.342000000000000000e+03,1.616000000000000000e+03
1.318000000000000000e+03,1.618000000000000000e+03
1.334000000000000000e+03,1.614000000000000000e+03
1.320000000000000000e+03,1.593000000000000000e+03
1.351000000000000000e+03,1.621000000000000000e+03
1.315000000000000000e+03,1.596000000000000000e+03
1.328000000000000000e+03,1.590000000000000000e+03
1.324000000000000000e+03,1.574000000000000000e+03
1.387000000000000000e+03,1.654000000000000000e+03
1.287000000000000000e+03,1.552000000000000000e+03
1.312000000000000000e+03,1.589000000000000000e+03
1.370000000000000000e+03,1.625000000000000000e+03
1.352000000000000000e+03,1.618000000000000000e+03
1.324000000000000000e+03,1.564000000000000000e+03
1.383000000000000000e+03,1.671000000000000000e+03
1.271000000000000000e+03,1.544000000000000000e+03
1.349000000000000000e+03,1.630000000000000000e+03
1.340000000000000000e+03,1.653000000000000000e+03
1.333000000000000000e+03,1.605000000000000000e+03
1.303000000000000000e+03,1.581000000000000000e+03
1.324000000000000000e+03,1.625000000000000000e+03
1.328000000000000000e+03,1.577000000000000000e+03
1.263000000000000000e+03,1.539000000000000000e+03
1.318000000000000000e+03,1.610000000000000000e+03
1.328000000000000000e+03,1.578000000000000000e+03
1.270000000000000000e+03,1.540000000000000000e+03
1.299000000000000000e+03,1.597000000000000000e+03
1.301000000000000000e+03,1.585000000000000000e+03
1.323000000000000000e+03,1.604000000000000000e+03
1.337000000000000000e+03,1.592000000000000000e+03
1.340000000000000000e+03,1.623000000000000000e+03
1.321000000000000000e+03,1.588000000000000000e+03
1.333000000000000000e+03,1.630000000000000000e+03
1.315000000000000000e+03,1.611000000000000000e+03
1.323000000000000000e+03,1.595000000000000000e+03
1.353000000000000000e+03,1.658000000000000000e+03
1.342000000000000000e+03,1.623000000000000000e+03
1.335000000000000000e+03,1.612000000000000000e+03
1.289000000000000000e+03,1.539000000000000000e+03
1.325000000000000000e+03,1.635000000000000000e+03
1.327000000000000000e+03,1.598000000000000000e+03
1.346000000000000000e+03,1.615000000000000000e+03
1.331000000000000000e+03,1.620000000000000000e+03
1.321000000000000000e+03,1.583000000000000000e+03
1.298000000000000000e+03,1.561000000000000000e+03
1.303000000000000000e+03,1.570000000000000000e+03
1.258000000000000000e+03,1.541000000000000000e+03
1.337000000000000000e+03,1.602000000000000000e+03
1.320000000000000000e+03,1.578000000000000000e+03
1.340000000000000000e+03,1.648000000000000000e+03
1.294000000000000000e+03,1.557000000000000000e+03
1.368000000000000000e+03,1.639000000000000000e+03
1.314000000000000000e+03,1.593000000000000000e+03
1.363000000000000000e+03,1.634000000000000000e+03
1.326000000000000000e+03,1.614000000000000000e+03
1.339000000000000000e+03,1.597000000000000000e+03
1.321000000000000000e+03,1.607000000000000000e+03
1.318000000000000000e+03,1.573000000000000000e+03
1.339000000000000000e+03,1.622000000000000000e+03
1.385000000000000000e+03,1.648000000000000000e+03
1.286000000000000000e+03,1.536000000000000000e+03
1.362000000000000000e+03,1.641000000000000000e+03
1.301000000000000000e+03,1.575000000000000000e+03
1.320000000000000000e+03,1.600000000000000000e+03
1.351000000000000000e+03,1.630000000000000000e+03
1.322000000000000000e+03,1.616000000000000000e+03
1.364000000000000000e+03,1.634000000000000000e+03
1.300000000000000000e+03,1.574000000000000000e+03
1.304000000000000000e+03,1.570000000000000000e+03
1.330000000000000000e+03,1.595000000000000000e+03
1.358000000000000000e+03,1.643000000000000000e+03
1.309000000000000000e+03,1.578000000000000000e+03
1.392000000000000000e+03,1.648000000000000000e+03
1.350000000000000000e+03,1.618000000000000000e+03
1.380000000000000000e+03,1.661000000000000000e+03
1.340000000000000000e+03,1.608000000000000000e+03
1.291000000000000000e+03,1.549000000000000000e+03
1.287000000000000000e+03,1.576000000000000000e+03
1.364000000000000000e+03,1.644000000000000000e+03
1.316000000000000000e+03,1.612000000000000000e+03
1.341000000000000000e+03,1.628000000000000000e+03
1.347000000000000000e+03,1.622000000000000000e+03
1.345000000000000000e+03,1.606000000000000000e+03
1.278000000000000000e+03,1.551000000000000000e+03
1.294000000000000000e+03,1.571000000000000000e+03
1.368000000000000000e+03,1.640000000000000000e+03
1.389000000000000000e+03,1.683000000000000000e+03
1.300000000000000000e+03,1.558000000000000000e+03
1.281000000000000000e+03,1.554000000000000000e+03
1.307000000000000000e+03,1.612000000000000000e+03
1.298000000000000000e+03,1.545000000000000000e+03
1.299000000000000000e+03,1.557000000000000000e+03
1.240000000000000000e+03,1.517000000000000000e+03
1.314000000000000000e+03,1.608000000000000000e+03
1.321000000000000000e+03,1.599000000000000000e+03
1.381000000000000000e+03,1.647000000000000000e+03
1.329000000000000000e+03,1.611000000000000000e+03
1.365000000000000000e+03,1.637000000000000000e+03
1.322000000000000000e+03,1.645000000000000000e+03
1.325000000000000000e+03,1.593000000000000000e+03
1.277000000000000000e+03,1.554000000000000000e+03
1.308000000000000000e+03,1.594000000000000000e+03
1.258000000000000000e+03,1.528000000000000000e+03
1.278000000000000000e+03,1.567000000000000000e+03
1.407000000000000000e+03,1.688000000000000000e+03
1.343000000000000000e+03,1.604000000000000000e+03
1.276000000000000000e+03,1.528000000000000000e+03
1.386000000000000000e+03,1.659000000000000000e+03
1.313000000000000000e+03,1.600000000000000000e+03
1.329000000000000000e+03,1.589000000000000000e+03
1.361000000000000000e+03,1.626000000000000000e+03
1.333000000000000000e+03,1.629000000000000000e+03
1.302000000000000000e+03,1.549000000000000000e+03
1.383000000000000000e+03,1.632000000000000000e+03
1.375000000000000000e+03,1.659000000000000000e+03
1.328000000000000000e+03,1.595000000000000000e+03
1.301000000000000000e+03,1.585000000000000000e+03
1.328000000000000000e+03,1.580000000000000000e+03
1.295000000000000000e+03,1.570000000000000000e+03
1.275000000000000000e+03,1.563000000000000000e+03
1.388000000000000000e+03,1.713000000000000000e+03
1.366000000000000000e+03,1.622000000000000000e+03
1.354000000000000000e+03,1.619000000000000000e+03
1.308000000000000000e+03,1.598000000000000000e+03
1.285000000000000000e+03,1.587000000000000000e+03
1.275000000000000000e+03,1.544000000000000000e+03
1.373000000000000000e+03,1.647000000000000000e+03
1.332000000000000000e+03,1.595000000000000000e+03
1.298000000000000000e+03,1.585000000000000000e+03
1.375000000000000000e+03,1.666000000000000000e+03
1.305000000000000000e+03,1.594000000000000000e+03
1.287000000000000000e+03,1.538000000000000000e+03
